GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
150771       2   96315324   96338353     18       5  85716     -0.52259      0.69937
23397        2   96325741   96387095     57       9  85716      -1.4179      0.92188
93082        2   96487643   96518136     22       6  85716      0.43469      0.33189
10865        2   96526727   96562634     41      12  85716    -0.081538      0.53249
55683        2   96583155   96648379     53      13  85716     -0.15052      0.55982
90342        2   96632711   96716220     82      20  85716      -0.4954      0.68984
81562        2   96695929   96750082     54       6  85716     -0.16753      0.56652
26504        2   96750902   96821891     80       9  85716     -0.21282      0.58427
26505        2   96804952   96847466     32       4  85716     -0.49914      0.69116
200539       2   96827914   96854021     19       4  85716     -0.22432      0.58875
51239        2   96837985   96868019     20       4  85716      0.23627      0.40661
54910        2   96849736   96880943     27       6  85716    -0.014438      0.50576
105373982    2   96859182   96880390     17       5  85716     -0.39339      0.65298
51252        2   96865882   96996601    238      23  85716     -0.85933      0.80492
151313       2   97072404   97104882     41       3  85716      -1.0405      0.85095
105373983    2   97081741   97110360     35       3  85716     -0.74926      0.77315
375248       2   97103186   97274521    118       8  85716    -0.023549      0.50939
57730        2   97482663   97600245    126       7  85716   -0.0090861      0.50362
1329         2   97636058   97658194     24       4  85716     -0.35541      0.63886
10120        2   97645939   97674098     27       5  85716     -0.45106      0.67403
7535         2   97703568   97754327     75      13  85716      0.54606      0.29251
23505        2   97746336   98005932    424      19  85716      0.39968       0.3447
200403       2   98077132   98340681    494      35  85716       2.6107    0.0045184
1261         2   98336155   98409154    162      19  85716      0.58196       0.2803
3631         2   98434858   98604067    210      13  85716     -0.28771      0.61321
493753       2   98589323   98618518     34       4  85716   -0.0070485      0.50281
25972        2   98598579   98628515     37       4  85716      -0.3056      0.62004
11320        2   98609106   98741126    218      25  85716       1.4489     0.073681
343990       2   98783846   98946221    333      21  85716     -0.31046      0.62189
80705        2   98987261   99164920    342      19  85716      0.87413      0.19102
150590       2   99131722   99161487     60       7  85716      0.36077      0.35914
51601        2   99144955   99173157     56       7  85716      0.73072      0.23247
129531       2   99151427   99191061     68       8  85716      0.58359      0.27975
51263        2   99171079   99209557     73      11  85716      0.56972      0.28443
254773       2   99188503   99266732    140      18  85716      0.13622      0.44582
129530       2   99274238   99314742     82      15  85716      -1.1874      0.88246
10190        2   99309024   99346397     63      12  85716       -1.298      0.90286
9669         2   99327371   99410265    133      16  85716     -0.92373      0.82219
51455        2   99390475   99500030    163      16  85716     -0.72627      0.76616
3899         2   99535864  100152583   1148      56  85716      -1.1121      0.86696
164832       2  100263291  100332733    192      12  85716      0.81831      0.20659
9486         2  100381860  100427668     95      13  85716      0.71558      0.23713
129521       2  100460482  100493280    169      10  85716      -2.9176      0.99824
79031        2  100552956  100586739     87      11  85716      -1.1612      0.87723
4862         2  100810151  101006827    488      64  85716      0.42392      0.33581
6160         2  100992229  101029693     74      11  85716       1.2578      0.10424
11138        2  100997228  101205326    418      30  85716       1.9269     0.026996
55571        2  101242883  101280316     44      11  85716    -0.096054      0.53826
284996       2  101261219  101318716     84      18  85716    -0.044437      0.51772
200407       2  101338354  101397988     93      12  85716       1.7024      0.04434
731220       2  101387344  101485096    279      16  85716       0.3044      0.38041
9448         2  101687703  101904690    257      20  85716       3.3108   0.00046516
7850         2  101981816  102038544    118      10  85716     -0.31418      0.62331
3554         2  102059638  102189874    313      30  85716       2.3587    0.0091706
8808         2  102176157  102250002    246      19  85716       3.0657    0.0010858
9173         2  102301502  102362366    220      17  85716      0.78543       0.2161
8809         2  102346283  102408777    209      15  85716       1.4979     0.067079
8807         2  102408558  102462568    197      16  85716       1.2307      0.10922
389015       2  102463282  102543974    232      16  85716      0.15438      0.43866
6549         2  102609689  102721350    216      36  85716      0.31165      0.37765
84804        2  102704630  102746882     62       9  85716       1.7078     0.043837
130827       2  102726908  102853838    210      18  85716       1.2573      0.10433
5455         2  104845511  104867013     24       6  85716     -0.85407      0.80347
64965        2  105028025  105109960    224       9  85716      0.48268      0.31466
105373984    2  105132926  105155520     26       7  85716     -0.91588      0.82014
11250        2  105231743  105253467     43       9  85716      -2.6606       0.9961
9392         2  105239404  105339714    218      30  85716      -0.9331      0.82462
79074        2  105327359  105369940     94      14  85716      0.75508       0.2251
2274         2  105350815  105448773    234      48  85716      0.85441      0.19644
8440         2  105734942  105904274    456      30  85716     -0.42282      0.66379
84417        2  106053294  106088155    106      23  85716       1.0453      0.14795
80146        2  106083303  106204339    174      28  85716      0.10663      0.45754
402096       2  106359738  106382422     52      10  85716      -0.1616      0.56419
