entrez_id,node_idx,degree,gene_symbol,zstat_brca,p_brca,zstat_coca,p_coca,zstat_luca,p_luca,zstat_ovca,p_ovca,zstat_prca,p_prca
6564,11644,5,SLC15A1,0.47336,0.31798,-0.14552,0.55785,0.4924,0.31122,2.2347,0.012719,0.11864,0.45278
6566,11645,8,SLC16A1,1.2024,0.1146,-0.061307,0.52444,2.1965,0.014027,-0.65188,0.74276,-0.3919,0.65243
6567,11646,10,SLC16A2,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
6568,11647,14,SLC17A1,1.5547,0.060006,0.89277,0.18599,4.006,3.0874e-05,-0.098811,0.53936,3.8921,4.9687e-05
6569,11648,19,SLC34A1,1.3299,0.091769,2.1673,0.015107,-0.10848,0.54319,1.2601,0.10381,-0.27972,0.61015
657,11649,52,BMPR1A,-0.96188,0.83195,2.5463,0.0054439,0.82335,0.20515,-0.32592,0.62776,-1.2901,0.90149
6570,11650,9,SLC18A1,0.088637,0.46469,0.33894,0.36733,0.2857,0.38755,-0.12966,0.55158,0.51366,0.30375
6571,11651,28,SLC18A2,1.4753,0.070071,-1.0045,0.84242,-2.0904,0.98171,-0.51791,0.69774,2.9311,0.0016889
6572,11652,17,SLC18A3,1.3032,0.096258,0.20283,0.41963,1.0855,0.13884,1.3063,0.09573,0.77981,0.21775
6573,11653,10,SLC19A1,1.2128,0.11261,1.6049,0.054259,-1.6188,0.94726,1.7819,0.037383,-0.38848,0.65117
6574,11654,2,SLC20A1,-1.2549,0.89525,2.3713,0.008864,1.3683,0.085614,-1.7865,0.96299,5.8646,2.2513e-09
6575,11655,7,SLC20A2,0.59217,0.27687,-0.059706,0.5238,0.52244,0.30068,0.47111,0.31878,0.55297,0.29014
6576,11656,14,SLC25A1,-2.0035,0.97744,1.5436,0.061339,-0.1306,0.55195,-0.72331,0.76526,-0.41316,0.66025
6578,11657,2,SLCO2A1,1.0214,0.15353,6.7544,7.1725e-12,-0.887,0.81246,-0.58771,0.72164,0.059814,0.47615
6579,11658,22,SLCO1A2,1.7566,0.03949,-0.59879,0.72534,1.2841,0.099545,0.28462,0.38797,-0.66503,0.74698
658,11659,43,BMPR1B,1.0669,0.14301,-0.3025,0.61887,-0.7896,0.78512,0.11587,0.45388,1.8686,0.030838
6580,11660,15,SLC22A1,1.4719,0.070522,0.96909,0.16625,0.58791,0.2783,-1.6065,0.94592,6.1094,5e-10
6581,11661,6,SLC22A3,2.3902,0.0084192,-0.12805,0.55094,2.247,0.012321,-1.8533,0.96808,6.1094,5e-10
6582,11662,5,SLC22A2,2.3658,0.0089962,1.8051,0.035528,0.12454,0.45044,-1.2804,0.8998,7.5283,2.5702e-14
6583,11663,5,SLC22A4,2.2512,0.012185,1.9148,0.027759,2.1072,0.017551,0.59995,0.27427,3.6134,0.0001511
6584,11664,1,SLC22A5,2.2217,0.013153,2.4045,0.008097,2.3827,0.0085935,0.71778,0.23645,3.7231,9.8377e-05
6585,11665,12,SLIT1,-0.2386,0.59429,0.66509,0.253,-0.1218,0.54847,0.86869,0.19251,0.14553,0.44215
6586,11666,12,SLIT3,2.0263,0.021364,0.71515,0.23726,0.55437,0.28966,1.4291,0.076484,-0.28267,0.61129
6588,11667,18,SLN,0.26342,0.39611,-0.23403,0.59252,0.95446,0.16992,2.2412,0.012507,0.88147,0.18903
659,11668,53,BMPR2,0.38857,0.3488,-0.015181,0.50606,1.4899,0.06812,0.933,0.17541,1.1665,0.12171
6590,11669,10,SLPI,0.65146,0.25738,2.2986,0.010765,0.42153,0.33668,0.36724,0.35672,-0.17264,0.56853
6591,11670,43,SNAI2,1.0203,0.1538,0.67754,0.24903,-1.1128,0.8671,2.0539,0.019995,-0.44121,0.67047
6594,11671,38,SMARCA1,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
6595,11672,85,SMARCA2,3.0307,0.00122,0.56292,0.28674,0.15659,0.43778,-1.9728,0.97574,-1.5579,0.94038
6596,11673,26,HLTF,1.8378,0.033046,-1.3705,0.91473,-0.89813,0.81544,1.9962,0.022957,1.818,0.03453
6597,11674,198,SMARCA4,0.74566,0.22793,3.533,0.00020544,1.0484,0.14723,1.7009,0.044478,-0.58079,0.71931
65975,11675,1,STK33,-0.058535,0.52334,-1.6547,0.951,-0.18854,0.57477,0.65996,0.25464,-0.58094,0.71936
65977,11676,6,PLEKHA3,1.1103,0.13343,1.5458,0.061081,0.26219,0.39659,0.94212,0.17306,0.07491,0.47014
65979,11677,1,PHACTR4,-0.78004,0.78232,2.8115,0.0024655,0.049372,0.48031,-2.007,0.97762,2.9726,0.0014765
6598,11678,98,SMARCB1,1.0553,0.14565,3.2203,0.00064018,1.6311,0.051431,-1.1792,0.88085,0.65184,0.25725
65980,11679,35,BRD9,-2.8305,0.99768,0.66614,0.25266,0.76144,0.2232,0.059471,0.47629,2.2277,0.012949
65981,11680,1,CAPRIN2,1.9063,0.028304,1.8507,0.032106,0.43172,0.33297,0.44053,0.32977,0.79857,0.21227
65982,11681,7,ZSCAN18,1.9667,0.02461,1.7307,0.041754,-0.18351,0.5728,0.32848,0.37127,-0.36231,0.64144
65983,11682,3,GRAMD2B,-0.089508,0.53566,-0.78955,0.78511,0.23975,0.40526,-1.031,0.84874,1.0576,0.14513
65985,11683,15,AACS,0.17198,0.43173,0.96542,0.16717,-0.76631,0.77826,-0.13565,0.55395,1.5776,0.057334
65988,11684,2,ZNF747,0.56552,0.28586,-0.45531,0.67556,0.18577,0.42631,-0.022192,0.50885,2.7633,0.0028606
6599,11685,70,SMARCC1,-0.10341,0.54118,-0.58122,0.71945,-0.33412,0.63085,0.84908,0.19792,1.095,0.13676
65992,11686,8,DDRGK1,0.44079,0.32968,2.9402,0.00164,0.46412,0.32128,-0.60048,0.72591,0.39842,0.34516
65993,11687,99,MRPS34,-1.1419,0.87326,0.72679,0.23368,1.2887,0.09875,0.43069,0.33335,4.5381,2.8377e-06
65997,11688,1,RASL11B,2.2624,0.011836,0.2834,0.38844,1.2086,0.11341,1.0873,0.13845,-0.60925,0.72882
65998,11689,3,C11orf95,0.29547,0.38382,0.63391,0.26307,0.70028,0.24188,1.8249,0.034006,0.99664,0.15947
660,11690,6,BMX,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
66000,11691,1,TMEM108,0.65123,0.25745,-0.41336,0.66033,-1.8104,0.96489,-0.48402,0.68581,0.89574,0.1852
66002,11692,2,CYP4F12,1.6462,0.049863,0.97014,0.16599,0.65686,0.25564,0.42822,0.33425,1.8752,0.030382
66004,11693,7,LYNX1,1.5926,0.055622,-0.66784,0.74788,1.1493,0.12522,1.1949,0.11605,0.81831,0.20659
66005,11694,4,CHID1,1.5162,0.064738,0.055392,0.47791,2.1178,0.017097,-0.5559,0.71086,-0.14078,0.55598
66008,11695,30,TRAK2,4.1637,1.5656e-05,-0.51658,0.69728,1.7186,0.042844,-0.65651,0.74425,4.8358,6.6321e-07
6601,11696,85,SMARCC2,0.97706,0.16427,1.0428,0.14851,0.38169,0.35135,2.278,0.011362,1.3569,0.087408
6602,11697,80,SMARCD1,0.67306,0.25046,5.6561,7.7409e-09,0.27004,0.39356,-1.3744,0.91534,1.3911,0.082104
6603,11698,35,SMARCD2,1.2157,0.11205,1.5973,0.055099,-0.1751,0.5695,1.2071,0.1137,2.7968,0.0025802
66035,11699,4,,0.20264,0.41971,2.6436,0.0041016,0.56049,0.28757,1.4865,0.068578,1.6978,0.044768
66036,11700,6,MTMR9,-0.68658,0.75383,-1.1143,0.86742,-0.11489,0.54573,-0.64718,0.74124,3.6155,0.00014987
66037,11701,8,BOLL,0.65152,0.25735,1.1055,0.13448,-0.33956,0.63291,1.1649,0.12203,-0.34419,0.63465
6604,11702,44,SMARCD3,-2.6318,0.99575,2.1948,0.014088,1.275,0.10116,1.4871,0.068489,0.06927,0.47239
6605,11703,82,SMARCE1,2.1527,0.015672,-0.40487,0.65721,0.27158,0.39297,1.1641,0.12218,0.50624,0.30635
6606,11704,50,SMN1,-0.63607,0.73763,0.78237,0.217,0.396488,0.406508,-0.68037,0.75187,1.7863,0.037028
6607,11705,34,SMN2,0.035587,0.48581,0.80245,0.21115,-0.20139,0.5798,0.87617,0.19047,2.097,0.017995
6608,11706,51,SMO,-0.88117,0.81089,1.0385,0.14953,-0.38841,0.65114,-0.35863,0.64006,0.45645,0.32403
6609,11707,39,SMPD1,0.58616,0.27888,0.42853,0.33413,1.4381,0.075197,-0.36846,0.64374,-0.034203,0.51364
661,11708,39,POLR3D,0.19645,0.42213,0.45284,0.32533,-0.63718,0.738,0.91279,0.18068,1.3313,0.091544
6610,11709,36,SMPD2,1.3835,0.083259,0.29956,0.38226,3.5063,0.00022719,0.26987,0.39363,1.7342,0.041445
6611,11710,16,SMS,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
6612,11711,28,SUMO3,1.4807,0.069337,0.036934,0.48527,1.213,0.11256,0.086722,0.46545,0.16666,0.43382
6613,11712,92,SUMO2,-0.19838,0.57863,-0.97203,0.83448,1.2696,0.10212,-0.19667,0.57796,1.5117,0.065311
6614,11713,18,SIGLEC1,0.013539,0.4946,0.2826,0.38874,-0.97413,0.835,2.4925,0.0063421,-1.308,0.90457
6615,11714,88,SNAI1,1.0717,0.14192,1.5051,0.066143,-0.32768,0.62842,0.056505,0.47747,1.1894,0.11714
6616,11715,107,SNAP25,-0.044916,0.51791,-0.61222,0.72981,-0.20683,0.58193,-0.51142,0.69547,0.38064,0.35173
6617,11716,12,SNAPC1,-1.762,0.96096,0.90304,0.18325,0.87195,0.19162,-0.59714,0.72479,-1.0317,0.8489
6618,11717,6,SNAPC2,0.9441,0.17256,-0.75299,0.77427,0.98878,0.16139,0.56519,0.28597,1.0014,0.15832
6619,11718,18,SNAPC3,0.94085,0.17339,0.83672,0.20137,-0.33516,0.63125,1.1217,0.131,2.0434,0.020506
662,11719,45,BNIP1,0.75093,0.22635,0.12153,0.45164,-2.0546,0.98004,0.45641,0.32405,0.47287,0.31815
6620,11720,5,SNCB,-1.3889,0.91757,1.9156,0.027709,1.3105,0.095015,-0.28171,0.61092,1.5274,0.06333
6621,11721,12,SNAPC4,1.5927,0.055617,0.23348,0.4077,1.7376,0.041143,0.25477,0.39945,2.186,0.014408
6622,11722,121,SNCA,-0.23239,0.59188,2.489,0.0064058,0.47125,0.31873,1.2428,0.10698,0.42,0.33724
6623,11723,2,SNCG,0.70769,0.23957,0.54665,0.29231,1.1479,0.12551,-0.64925,0.74191,-0.91894,0.82094
6624,11724,22,FSCN1,-0.81006,0.79105,0.49564,0.31008,0.1621,0.43561,0.1779,0.4294,2.5255,0.0057767
6625,11725,139,SNRNP70,1.0169,0.15459,-0.70938,0.76095,1.6826,0.046227,0.30987,0.37833,0.53675,0.29572
6626,11726,109,SNRPA,2.0431,0.02052,1.9237,0.027196,3.42,0.00031312,-0.81254,0.79176,-0.24637,0.5973
6627,11727,142,SNRPA1,0.48995,0.31208,-0.93006,0.82383,1.1727,0.12046,-1.2021,0.88534,1.6299,0.051566
6628,11728,183,SNRPB,1.3934,0.081745,-0.15013,0.55967,0.48068,0.31537,-0.58949,0.72223,-0.61476,0.73064
6629,11729,130,SNRPB2,-0.9657,0.8329,-1.3662,0.91406,-0.87132,0.80821,0.39817,0.34525,-0.188,0.57456
663,11730,8,BNIP2,-1.4547,0.92712,4.1859,1.4204e-05,-0.24386,0.59633,-0.022615,0.50902,4.7477,1.0287e-06
6631,11731,78,SNRPC,-1.5408,0.93832,2.1787,0.014677,-0.73106,0.76763,0.47614,0.31699,6.9181,2.2882e-12
6632,11732,183,SNRPD1,-0.088565,0.53529,0.77523,0.2191,-0.30155,0.6185,1.2067,0.11378,0.94147,0.17323
6633,11733,218,SNRPD2,3.0391,0.0011866,-0.53582,0.70396,0.12025,0.45214,0.91285,0.18066,-0.48771,0.68712
6634,11734,203,SNRPD3,1.924,0.027174,-0.5196,0.69833,-1.032,0.84896,0.4037,0.34322,-0.26578,0.6048
6635,11735,232,SNRPE,2.0961,0.018036,0.13411,0.44666,0.43886,0.33038,-1.2745,0.89875,0.61844,0.26814
6636,11736,211,SNRPF,1.7892,0.036788,1.8506,0.032113,-0.76675,0.77839,1.538,0.062022,0.52628,0.29935
6637,11737,204,SNRPG,0.19276,0.42357,0.13583,0.44598,0.048836,0.48052,-0.060193,0.524,3.2411,0.00059541
6638,11738,107,SNRPN,-0.11352,0.54519,-1.3062,0.90426,-0.30609,0.62023,1.6824,0.04625,-0.49724,0.69049
664,11739,36,BNIP3,0.92007,0.17877,-0.33949,0.63288,-0.24172,0.5955,-0.26676,0.60517,0.80803,0.20954
6640,11740,32,SNTA1,1.433,0.075934,1.3468,0.089027,1.2651,0.10291,-1.5961,0.94477,2.8185,0.0024126
6641,11741,18,SNTB1,-0.62369,0.73358,1.1731,0.12038,-0.45885,0.67683,0.78468,0.21632,1.2841,0.099557
6642,11742,28,SNX1,0.40986,0.34096,0.36643,0.35702,-1.6818,0.95369,-0.58072,0.71929,2.0299,0.021182
6643,11743,27,SNX2,-1.6281,0.94825,0.21426,0.41517,-1.266,0.89724,0.94681,0.17187,3.317,0.00045497
6645,11744,21,SNTB2,1.467,0.071184,1.6324,0.0513,0.28849,0.38649,-0.23478,0.59281,1.0533,0.1461
6646,11745,13,SOAT1,-0.84376,0.8006,0.67118,0.25105,1.5558,0.059881,3.0921,0.00099361,-0.68413,0.75305
6647,11746,106,SOD1,0.58931,0.27783,-0.09936,0.53957,0.54298,0.29357,-1.7016,0.95559,0.24126,0.40468
6648,11747,95,SOD2,0.065513,0.47388,-0.56452,0.7138,-1.2181,0.88841,-1.6006,0.94526,7.4346,5.2458e-14
6649,11748,13,SOD3,1.091,0.13764,0.71317,0.23787,0.059356,0.47633,1.2382,0.10782,-0.50837,0.6944
665,11749,29,BNIP3L,0.65342,0.25674,3.8356,6.2621e-05,-0.079692,0.53176,-1.1312,0.87101,3.0118,0.0012984
6650,11750,1,CAPN15,1.315,0.094253,0.10448,0.45839,-0.79158,0.7857,-0.21357,0.58456,0.94291,0.17286
6651,11751,12,SON,2.0354,0.020907,0.55914,0.28803,0.090109,0.4641,1.5607,0.059303,0.28814,0.38662
6652,11752,27,SORD,1.7505,0.040015,0.32686,0.37189,1.165,0.12201,-1.2759,0.89901,0.26958,0.39374
6653,11753,27,SORL1,0.20711,0.41796,-0.36535,0.64258,0.99441,0.16001,0.92318,0.17796,2.6476,0.0040527
6654,11754,88,SOS1,-1.4811,0.93071,-1.3581,0.91279,1.6487,0.049607,0.29926,0.38237,-1.8807,0.96999
6655,11755,40,SOS2,0.73264,0.23189,1.8819,0.029923,0.64833,0.25839,1.242,0.10712,-1.2972,0.90273
6656,11756,15,SOX1,0.62093,0.26732,1.3294,0.091859,1.011,0.15601,-0.81515,0.79251,0.95122,0.17075
6657,11757,170,SOX2,-1.8457,0.96753,-0.47114,0.68123,-0.56799,0.71498,1.2851,0.099374,0.047212,0.48117
6658,11758,7,SOX3,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
6659,11759,13,SOX4,1.7969,0.036179,0.57462,0.28277,-0.84022,0.79961,1.3725,0.084956,2.8345,0.0022952
666,11760,6,BOK,0.66493,0.25305,0.94624,0.17201,2.273,0.011512,1.1619,0.12263,3.0457,0.0011605
6660,11761,14,SOX5,0.7254,0.2341,1.4081,0.079556,1.0455,0.14789,-0.0255,0.51017,1.3647,0.08617
6662,11762,54,SOX9,-1.0823,0.86044,2.5363,0.0056008,-0.23275,0.59202,0.87252,0.19146,2.7729,0.0027781
6663,11763,38,SOX10,-0.6839,0.75298,-0.77987,0.78227,-1.1039,0.86518,1.7968,0.036182,0.73112,0.23235
6664,11764,21,SOX11,-0.95826,0.83103,2.1895,0.01428,-1.4761,0.93004,-0.82686,0.79584,1.3212,0.093215
6665,11765,1,SOX15,1.4053,0.079973,0.66215,0.25394,0.66943,0.25161,0.79985,0.2119,2.6675,0.0038211
6666,11766,2,SOX12,1.3007,0.096686,0.88237,0.18879,-0.5359,0.70399,0.27933,0.39,-1.6871,0.9542
6667,11767,79,SP1,0.255,0.39936,0.2149,0.41492,1.1625,0.12252,1.5704,0.058165,2.2625,0.011833
6668,11768,1,SP2,0.98331,0.16273,1.4523,0.073207,0.93086,0.17596,4.801,7.8918e-07,0.60077,0.274
667,11769,15,DST,-2.3039,0.98939,-0.34908,0.63648,-0.17085,0.56783,0.46057,0.32255,-1.1363,0.87209
6670,11770,5,SP3,1.8132,0.034902,1.8969,0.028919,-0.32988,0.62925,0.48528,0.31374,3.4463,0.00028412
6671,11771,2,SP4,1.3977,0.081096,-1.311,0.90506,-1.0505,0.85326,0.28941,0.38613,2.4819,0.0065349
6672,11772,43,SP100,0.82573,0.20448,1.4999,0.066826,1.6769,0.046778,-0.0044739,0.50178,0.56111,0.28736
6674,11773,24,SPAG1,1.6125,0.053431,0.1011,0.45974,-0.10355,0.54124,0.77149,0.22021,0.49774,0.30933
6675,11774,11,UAP1,-0.068843,0.52744,-0.22294,0.58821,0.63474,0.2628,-0.17408,0.5691,0.19413,0.42304
6676,11775,8,SPAG4,0.001972,0.49921,-0.0072714,0.5029,0.087211,0.46525,-0.26287,0.60367,1.0817,0.1397
6677,11776,12,SPAM1,0.41451,0.33925,0.36859,0.35622,0.60269,0.27336,0.85529,0.19619,0.54904,0.29149
6678,11777,36,SPARC,0.69238,0.24435,1.201,0.11488,1.0809,0.13987,-0.24665,0.59741,1.5154,0.064838
668,11778,20,FOXL2,0.28399,0.38821,0.54199,0.29391,-1.4465,0.92599,0.88128,0.18908,-1.1411,0.87308
6683,11779,28,SPAST,0.62951,0.26451,0.16293,0.43529,2.2269,0.012977,-0.14306,0.55688,0.38509,0.35009
6687,11780,60,SPG7,-0.090387,0.53601,1.2218,0.11089,-1.3939,0.91833,-0.44787,0.67288,2.5404,0.0055369
6688,11781,70,SPI1,-0.43543,0.66838,0.66906,0.25173,1.5827,0.05674,1.7373,0.041167,4.4588,4.1206e-06
6689,11782,9,SPIB,-0.9441,0.82744,2.2073,0.013645,0.055174,0.478,1.2471,0.10618,-1.7381,0.9589
669,11783,30,BPGM,0.20383,0.41924,0.54566,0.29265,0.99904,0.15889,-1.0097,0.84369,0.074988,0.47011
6690,11784,13,SPINK1,0.40425,0.34301,0.85604,0.19599,-0.19153,0.57594,1.5964,0.055196,-0.027899,0.51113
6691,11785,2,SPINK2,0.59488,0.27596,1.0854,0.13888,0.24583,0.40291,0.45938,0.32298,-1.0516,0.85352
6692,11786,6,SPINT1,1.0798,0.14012,2.0036,0.022554,1.6087,0.053842,-0.52975,0.70186,2.9674,0.0015017
6693,11787,43,SPN,0.43926,0.33024,0.19766,0.42166,-0.14394,0.55723,-0.15024,0.55971,0.55164,0.2906
6694,11788,4,SPP2,1.4616,0.071927,-0.14956,0.55944,1.2227,0.11072,-0.35871,0.64009,1.2563,0.10451
6695,11789,4,SPOCK1,-1.4093,0.92063,-0.20241,0.5802,0.78618,0.21588,-1.1221,0.8691,-1.2041,0.88572
6696,11790,85,SPP1,3.2776,0.00052339,-0.56385,0.71357,1.1425,0.12661,-0.90354,0.81688,1.8457,0.032468
6697,11791,19,SPR,-0.43026,0.6665,0.39432,0.34667,0.030512,0.48783,0.84259,0.19973,0.46695,0.32027
6698,11792,28,SPRR1A,-1.0069,0.84301,0.81469,0.20763,-1.8371,0.9669,-0.22794,0.59015,-0.36152,0.64114
6699,11793,29,SPRR1B,-0.78827,0.78473,1.269,0.10222,-1.76,0.9608,-1.0489,0.85288,0.16995,0.43253
6700,11794,18,SPRR2A,-0.99525,0.84019,1.651,0.049364,-0.56275,0.7132,-1.5784,0.94276,-0.4298,0.66633
6701,11795,30,SPRR2B,-0.72792,0.76667,1.2622,0.10345,-0.35014,0.63688,-1.5932,0.94444,-0.75637,0.77529
6703,11796,17,SPRR2D,-1.1817,0.88134,1.2557,0.10461,-1.4775,0.93023,-1.2955,0.90242,0.093519,0.46275
6704,11797,19,SPRR2E,0.39795,0.34533,2.1859,0.01441,-0.70046,0.75818,0.20742,0.41784,-1.6626,0.9518
6705,11798,11,SPRR2F,0.41379,0.33951,0.78923,0.21499,-0.59297,0.7234,0.93921,0.17381,-1.6245,0.94786
6706,11799,23,SPRR2G,0.94987,0.17109,2.1773,0.014728,-0.71538,0.76281,1.4281,0.076636,0.16636,0.43394
6707,11800,27,SPRR3,-0.4541,0.67512,1.0654,0.14335,-0.93427,0.82492,-0.8878,0.81268,-0.5192,0.69819
6708,11801,18,SPTA1,-1.6429,0.9498,-1.0356,0.8498,0.15462,0.43856,0.53562,0.29611,0.16331,0.43514
6709,11802,44,SPTAN1,0.77427,0.21939,0.87858,0.18981,-0.24211,0.59565,-0.56065,0.71248,0.58459,0.27941
671,11803,18,BPI,1.5405,0.061725,-0.028592,0.5114,1.3998,0.080784,0.12169,0.45157,0.65172,0.25729
6710,11804,12,SPTB,-0.096911,0.5386,-1.086,0.86126,1.87,0.030741,-0.60215,0.72646,-0.56282,0.71322
6711,11805,23,SPTBN1,-0.25407,0.60028,0.2981,0.38281,0.84808,0.1982,-1.4121,0.92104,2.0445,0.020451
6712,11806,22,SPTBN2,4.3834,5.8407e-06,1.4439,0.074389,-1.2112,0.88708,1.3477,0.088879,3.4413,0.00028948
6713,11807,47,SQLE,0.7508,0.22639,1.3041,0.096099,-1.9238,0.97281,-0.052131,0.52079,-0.80789,0.79042
6714,11808,407,SRC,-0.19294,0.5765,0.40064,0.34434,-0.40498,0.65725,0.77367,0.21956,0.19995,0.42076
6715,11809,43,SRD5A1,-1.207,0.88629,0.59482,0.27598,-1.308,0.90456,0.26298,0.39628,0.77165,0.22016
6716,11810,28,SRD5A2,0.4243,0.33567,1.2406,0.10737,0.51432,0.30351,-0.55212,0.70957,0.55471,0.28955
6717,11811,10,SRI,0.020415,0.49186,0.27325,0.39233,1.0747,0.14125,0.74256,0.22887,0.82982,0.20332
6718,11812,45,AKR1D1,2.2454,0.012371,0.3633,0.35819,-0.18142,0.57198,-0.15226,0.56051,0.53088,0.29775
672,11813,372,BRCA1,1.8288,0.033714,2.2201,0.013207,2.2247,0.013051,1.024,0.15291,2.2118,0.013491
6720,11814,90,SREBF1,2.6544,0.0039723,0.081873,0.46737,0.32591,0.37225,0.94891,0.17133,5.5788,1.2108e-08
6721,11815,58,SREBF2,1.7167,0.043018,2.1838,0.014487,0.39732,0.34557,-0.055834,0.52226,0.21284,0.41573
6722,11816,37,SRF,1.3908,0.082137,0.084651,0.46627,-0.83701,0.79871,-0.9736,0.83487,3.3755,0.00036837
6723,11817,19,SRM,1.0118,0.15581,-0.21388,0.58468,1.4826,0.069093,0.49045,0.31191,3.0444,0.0011657
6725,11818,1,SRMS,1.3747,0.084613,-0.14418,0.55732,3.6908,0.00011176,0.274841,0.43436,2.5887,0.0048169
6726,11819,92,SRP9,0.95046,0.17094,0.55358,0.28993,0.78922,0.21499,0.97947,0.16367,0.82569,0.20449
6727,11820,92,SRP14,0.87809,0.18995,0.44115,0.32955,0.82459,0.2048,-0.82741,0.796,2.1518,0.015708
6728,11821,99,SRP19,0.96716,0.16673,2.1658,0.015162,1.8097,0.035171,0.52704,0.29908,-1.5581,0.9404
6729,11822,141,SRP54,2.2989,0.010755,-0.12661,0.55038,0.29611,0.38357,0.82509,0.20466,1.0613,0.14429
673,11823,94,BRAF,0.12296,0.45107,-0.331,0.62968,0.46682,0.32032,0.89234,0.1861,0.39092,0.34793
6730,11824,94,SRP68,0.5385,0.29512,0.13201,0.44749,0.40467,0.34286,-1.8078,0.96468,-0.98321,0.83725
6731,11825,54,SRP72,-0.2009,0.57961,0.47061,0.31896,1.8567,0.031676,0.16813,0.43324,1.7579,0.039382
6732,11826,35,SRPK1,1.3572,0.087366,1.7375,0.041152,0.55137,0.29069,0.2124,0.4159,-0.067983,0.5271
6733,11827,30,SRPK2,0.78469,0.21632,0.82698,0.20413,0.57673,0.28206,-0.49276,0.68891,-0.22028,0.58717
6734,11828,67,SRPRA,-1.0414,0.85116,-0.71167,0.76166,-1.2202,0.8888,-0.30296,0.61904,0.92425,0.17768
6736,11829,30,SRY,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
6737,11830,44,TRIM21,1.1256,0.13017,0.15984,0.43651,3.2785,0.00052179,0.29337,0.38462,-0.35378,0.63825
6738,11831,6,RO60,1.5786,0.057218,1.3648,0.086165,0.97265,0.16536,-0.89927,0.81574,-1.0228,0.8468
6741,11832,31,SSB,0.81317,0.20806,-0.8674,0.80714,-1.2707,0.89808,2.3367,0.0097264,0.95573,0.1696
6742,11833,43,SSBP1,0.329,0.37108,3.1601,0.00078861,0.35002,0.36316,-0.037865,0.5151,0.54577,0.29261
6744,11834,1,ITPRID2,1.472,0.070504,-0.12034,0.54789,0.032582,0.487,0.439,0.33033,-0.25714,0.60147
6745,11835,25,SSR1,1.6839,0.046103,2.6741,0.0037469,0.58911,0.27789,0.16339,0.43511,1.2834,0.099673
6746,11836,21,SSR2,1.2399,0.1075,0.23921,0.40547,0.87221,0.19155,0.5938,0.27632,2.2989,0.010754
6747,11837,19,SSR3,1.5087,0.06569,1.5897,0.055951,1.1558,0.12387,1.7826,0.037327,1.5694,0.058274
6748,11838,22,SSR4,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
6749,11839,111,SSRP1,1.0173,0.15451,1.4076,0.079625,-0.31056,0.62193,1.8743,0.030447,0.058328,0.47674
675,11840,182,BRCA2,0.44537,0.32803,-0.91949,0.82108,3.6003,0.0001589,1.3758,0.084447,-0.68169,0.75228
6750,11841,92,SST,-0.19211,0.57617,-0.34499,0.63495,0.846,0.19878,0.0087162,0.49652,0.874,0.19106
6751,11842,16,SSTR1,-1.2751,0.89886,1.1403,0.12709,0.20448,0.41899,0.15418,0.43873,1.1742,0.12015
6752,11843,18,SSTR2,1.6498,0.049488,0.55882,0.28814,-0.099077,0.53946,-1.6136,0.94669,-0.46222,0.67804
6753,11844,18,SSTR3,0.99364,0.1602,0.71713,0.23665,-0.42874,0.66594,-0.59475,0.72399,-0.56033,0.71237
6754,11845,7,SSTR4,-0.85319,0.80322,0.24827,0.40196,-0.0054603,0.50218,-1.4842,0.93112,2.6949,0.0035205
6755,11846,12,SSTR5,-0.080068,0.53191,0.23525,0.40701,-0.26978,0.60634,-1.2816,0.90001,-0.83407,0.79788
6756,11847,10,SSX1,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
6757,11848,20,SSX2,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
6758,11849,1,SSX5,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
6759,11850,6,SSX4,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
676,11851,14,BRDT,-0.84845,0.80191,-0.32466,0.62728,0.18002,0.42857,-0.2461,0.5972,1.1684,0.12132
6760,11852,40,SS18,-0.29038,0.61424,0.38458,0.35027,1.3995,0.080826,-0.55053,0.70902,1.8832,0.029836
6764,11853,5,DENND2B,0.32588,0.37226,1.1037,0.13486,-1.1118,0.86688,-2.0386,0.97926,5.0505,2.2027e-07
6767,11854,10,ST13,1.0307,0.15134,-0.47955,0.68423,0.099115,0.46052,0.68674,0.24612,2.1649,0.015197
6768,11855,9,ST14,-0.14884,0.55916,0.62194,0.26699,1.443,0.074514,0.73999,0.22965,-0.98431,0.83752
